ID,duration,wav,spk_id,wrd,lang
1174437_21,2.0,train/11/1174437_21.wav,1174437_21_ru,ТАК ЗЛОЙ,ru
1174437_22,2.0,train/11/1174437_22.wav,1174437_22_ru,ТАК ЗЛОЙ,ru
1174437_23,2.0,train/11/1174437_23.wav,1174437_23_ru,ТАК ЗЛОЙ,ru
1174437_24,2.0,train/11/1174437_24.wav,1174437_24_ru,ТЫ ТАК ЗЛОЙ,ru
1174437_25,2.0,train/11/1174437_25.wav,1174437_25_ru,ТАК ЗЛОЙ,ru
1174437_26,2.0,train/11/1174437_26.wav,1174437_26_ru,ТАК ЗЛОЙ,ru
1174437_27,2.0,train/11/1174437_27.wav,1174437_27_ru,ТАК ЗЛОЙ,ru
1174437_28,2.0,train/11/1174437_28.wav,1174437_28_ru,ТАК ЗЛОЙ,ru
1174437_29,2.0,train/11/1174437_29.wav,1174437_29_ru,Я ДУМАЮ ЧТО ТЫ МЕНЯ НЕНАВИДИШЬ,ru
1174437_30,2.0,train/11/1174437_30.wav,1174437_30_ru,Я БЫ ДАЖЕ СКАЗАЛА ЧТО ТЫ ЛЖЕШЬ,ru
1174437_31,2.0,train/11/1174437_31.wav,1174437_31_ru,ЕСЛИ ТЫ ВИДИШЬ ЧТО ТЫ МЕНЯ ОБЛАДАЕШЬ,ru
1174437_32,2.0,train/11/1174437_32.wav,1174437_32_ru,ТЫ ТАК ЗЛОЙ,ru
1174437_33,3.0,train/11/1174437_33.wav,1174437_33_ru,ДАЖЕ ЕСЛИ ТЫ БЫЛ БОГОМ,ru
1174437_34,2.0,train/11/1174437_34.wav,1174437_34_ru,ТЫ БНОГОМ,ru
1174437_35,2.0,train/11/1174437_35.wav,1174437_35_ru,КАК КРОВЬ,ru
1174437_36,2.0,train/11/1174437_36.wav,1174437_36_ru,ЕСЛИ ТЫ ДУМАЕШЬ ЧТО ТЫ МЕНЯ ОБЛАДАЕШЬ,ru
1174437_37,2.0,train/11/1174437_37.wav,1174437_37_ru,ЕСЛИ ТЫ ДУМАЕШЬ ЧТО ТЫ МЕНЯ ОБЛАДАЕШЬ,ru
1174437_38,2.0,train/11/1174437_38.wav,1174437_38_ru,ТЫ ТАК ЗЛОЙ,ru
1174438_1,4.0,train/11/1174438_1.wav,1174438_1_ru,ТЫ В МНЕ МЫ МЕДЛЕННО ПЛЫВЕМ НА ВЫХОД,ru
1174438_2,3.0,train/11/1174438_2.wav,1174438_2_ru,КОГДА ТЕМНОТА ЧУВСТВУЕТ БЕЗБОЛЕЗНЕННОСТЬ,ru
1174438_3,4.0,train/11/1174438_3.wav,1174438_3_ru,ТЫ ЧУВСТВУЕШЬ МЕНЯ ДЕРЖИШЬ МЕНЯ ВНУТРИ,ru
1174438_4,4.0,train/11/1174438_4.wav,1174438_4_ru,ТАК ТЫ МЕНЯ ВЫТАСКИВАЕШЬ Я МЯГКО ВЫЛЕЗАЮ,ru
1174438_5,3.0,train/11/1174438_5.wav,1174438_5_ru,ПОЦЕЛУЯ ЗВЕЗД ПРЕЖДЕ ЧЕМ Я СПЛЮ,ru
1174438_6,5.0,train/11/1174438_6.wav,1174438_6_ru,МНОГО СОННЫХ МЕЧТ МЕНЯ МУЧАЕТ ДЕЛАЕТ ТЕБЯ ЗЛОЙ,ru
1174438_7,2.0,train/11/1174438_7.wav,1174438_7_ru,ЗАТКНИСЬ,ru
1174438_8,5.0,train/11/1174438_8.wav,1174438_8_ru,Я ПОДНИМАЮ РУКИ И УЛЫБАЮСЬ И УЛЫБАЮСЬ,ru
1174438_10,4.0,train/11/1174438_10.wav,1174438_10_ru,Я СПЛЮ ТИХО Я ПОЛНА ТВОЕЙ КРОВИ,ru
1174438_12,4.0,train/11/1174438_12.wav,1174438_12_ru,ТАК ТВОЙ КРОВЬ МЕДЛЕННО ЛЕТИТ В МОИ ВЕНЫ,ru
1174438_13,3.0,train/11/1174438_13.wav,1174438_13_ru,МЫ ОДИН МЫ МЕЧТАЕМ ДРУГ ДРУГУ МЕЧТАЮТ,ru
1174442_0,10.0,train/11/1174442_0.wav,1174442_0_ru,ЗОЛОТОЕ СЕРДЦЕ,ru
1174442_1,4.0,train/11/1174442_1.wav,1174442_1_ru,НО ТЫ ГЛУБОКО В МЕНЯ,ru
1174442_2,4.0,train/11/1174442_2.wav,1174442_2_ru,Я СМОТРЮ НА МИР,ru
1174442_3,5.0,train/11/1174442_3.wav,1174442_3_ru,С ТВОИМИ ГЛАЗАМИ,ru
1174442_4,5.0,train/11/1174442_4.wav,1174442_4_ru,И ТЕПЕРЬ БЕЗ ТВОЕГО УЛЫБКУ,ru
1174442_5,7.0,train/11/1174442_5.wav,1174442_5_ru,Я ПОЧТИ ПОТЕРЯЛА СЕБЯ,ru
1174442_6,5.0,train/11/1174442_6.wav,1174442_6_ru,КАК ЭТО МОЖЕТ БЫТЬ,ru
1174442_7,4.0,train/11/1174442_7.wav,1174442_7_ru,ЧТО ТОЛЬКО КОГДА Я ПОТЕРЯЛА,ru
1174442_8,4.0,train/11/1174442_8.wav,1174442_8_ru,Я НАШЛА ТЕБЯ,ru
1174442_9,11.0,train/11/1174442_9.wav,1174442_9_ru,ДАЛЕКО ДАЛЕКО,ru
1174442_11,22.0,train/11/1174442_11.wav,1174442_11_ru,И КОГДА Я ПОТЕРЯЛА ТВОЕ СОН,ru
1174442_12,10.0,train/11/1174442_12.wav,1174442_12_ru,Я СРАЗУ ПОСМОТРЕЛА,ru
1174442_13,4.0,train/11/1174442_13.wav,1174442_13_ru,Я ПОНИМАЮ ПРАВДУ,ru
1174442_14,10.0,train/11/1174442_14.wav,1174442_14_ru,Я ЗНАЮ КАК СИЛЬНО Я ЛЮБЛЮ ТЕБЯ,ru
1174442_15,6.0,train/11/1174442_15.wav,1174442_15_ru,НО ТЕПЕРЬ ТЫ ТАК ДАЛЕКО,ru
1174442_16,8.0,train/11/1174442_16.wav,1174442_16_ru,И Я ПОНИМАЮ,ru
1174442_17,3.0,train/11/1174442_17.wav,1174442_17_ru,ЧТО ТЫ ГЛУБОКО В МЕНЯ,ru
1174442_18,5.0,train/11/1174442_18.wav,1174442_18_ru,Я СМОТРЮ НА МИР,ru
1174442_19,7.0,train/11/1174442_19.wav,1174442_19_ru,С ТВОИМИ ГЛАЗАМИ,ru
1174442_20,23.0,train/11/1174442_20.wav,1174442_20_ru,ДАЛЕКО ДАЛЕКО,ru
1174443_0,5.0,train/11/1174443_0.wav,1174443_0_ru,ГДЕ ЖЕ МОЁ СЕРДЦЕ,ru
1174443_1,8.0,train/11/1174443_1.wav,1174443_1_ru,Я ЛЯГУ И СПЛЮ В СНЕГОВЫЙ ЛЕС,ru
1174443_2,4.0,train/11/1174443_2.wav,1174443_2_ru,Я ЖДУ ЧТОБЫ БЫТЬ ТВОЕЙ,ru
1174443_3,4.0,train/11/1174443_3.wav,1174443_3_ru,КТО ТЫ СТРАННАЯ ТЕНЬ,ru
1174443_4,3.0,train/11/1174443_4.wav,1174443_4_ru,ДЕВУШКА ИЗ СОВРЕМЕННЫХ РЕК,ru
1174443_5,15.0,train/11/1174443_5.wav,1174443_5_ru,ПЕСНЯ ЕЁ ДИСТАНЦИОННЫХ,ru
1174443_6,5.0,train/11/1174443_6.wav,1174443_6_ru,ЭТО ПЕСНЯ О ТОМ ЧТО Я НЕ МОГУ,ru
1174443_7,2.0,train/11/1174443_7.wav,1174443_7_ru,ОНА ПЕЕТ,ru
1174443_8,9.0,train/11/1174443_8.wav,1174443_8_ru,Я ЛЯГУ И СПЛЮ В СНЕГОВЫЙ ЛЕС,ru
1174443_9,4.0,train/11/1174443_9.wav,1174443_9_ru,Я ЖДУ ЧТОБЫ БЫТЬ ТВОЕЙ,ru
1174443_11,12.0,train/11/1174443_11.wav,1174443_11_ru,ГДЕ ЖЕ МОЁ СЕРДЦЕ,ru
1185019_0,10.0,train/11/1185019_0.wav,1185019_0_ru,УСТАВ,ru
1188125_0,10.0,train/11/1188125_0.wav,1188125_0_ru,ТЫ ДУМАЛ ЧТО ТЫ СМОЖЕШЬ ВСЁ,ru
1188125_1,22.0,train/11/1188125_1.wav,1188125_1_ru,МНЕ НАДОЕЛО СЛУШАТЬ ЭТОТ БРЕД БРЕД БРЕД БРЕД БРЕД БРЕД БРЕД,ru
1188125_2,2.0,train/11/1188125_2.wav,1188125_2_ru,ТУТ НЕТ ЛЮБВИ,ru
1188125_3,29.0,train/11/1188125_3.wav,1188125_3_ru,НЕ ЧУВСТВУЮ К ТЕБЕ ЛЮБВИ,ru
1188125_4,9.0,train/11/1188125_4.wav,1188125_4_ru,КОГДА ИСПОЛНЯТСЯ МОИ МЕЧТЫ,ru
1188125_5,7.0,train/11/1188125_5.wav,1188125_5_ru,Я БУДУ НЕ С ТОБОЙ ХОМБОЙ,ru
1188125_6,8.0,train/11/1188125_6.wav,1188125_6_ru,НАДЕЮСЬ БУДЕШЬ СЧАСТЛИВ ТЫ С ДРУГОЙ,ru
1188125_7,4.0,train/11/1188125_7.wav,1188125_7_ru,ТЫ МЕНЯ ВОЛНУЕШЬ НУ И ЛАДНО,ru
1188125_8,3.0,train/11/1188125_8.wav,1188125_8_ru,ТЫ МЕНЯ ТРЕВОЖИШЬ НУ И ПУСТЬ,ru
1188125_9,5.0,train/11/1188125_9.wav,1188125_9_ru,ЧУВСТВА ВСЕ УШЛИ НУ ВОТ И СЛАВНО,ru
1188125_10,3.0,train/11/1188125_10.wav,1188125_10_ru,ТУТ НЕТ ЛЮБВИ,ru
1188125_11,4.0,train/11/1188125_11.wav,1188125_11_ru,ТЫ МЕНЯ ВОЛНУЕШЬ НУ И ЛАДНО,ru
1188125_12,4.0,train/11/1188125_12.wav,1188125_12_ru,ТЫ МЕНЯ ТРЕВОЖИШЬ НУ И ПУСТЬ,ru
1188125_13,4.0,train/11/1188125_13.wav,1188125_13_ru,ЧУВСТВА ВСЕ УШЛИ НУ ВОТ И СЛАВНО,ru
1188125_14,6.0,train/11/1188125_14.wav,1188125_14_ru,ТУТ НЕТ ЛЮБВИ ПОЙМИ,ru
1188125_15,2.0,train/11/1188125_15.wav,1188125_15_ru,ТУТ НЕТ ЛЮБВИ,ru
1188125_16,27.0,train/11/1188125_16.wav,1188125_16_ru,МОЙ ПУЛЬС УЧАЩАЕТСЯ ЛИШЬ ТОГДА КОГДА Я ВСПОМИНАЮ,ru
1188125_17,8.0,train/11/1188125_17.wav,1188125_17_ru,ЭТА ПРИВЫЧКА СОВСЕМ СКОРО ПРОЙДЕТ Я ЭТО ПОНИМАЮ,ru
1188125_18,4.0,train/11/1188125_18.wav,1188125_18_ru,ТЫ МЕНЯ ВОЛНУЕШЬ НУ И ЛАДНО,ru
1188125_19,4.0,train/11/1188125_19.wav,1188125_19_ru,ТЫ МЕНЯ ТРЕВОЖИШЬ НУ И ПУСТЬ,ru
1188125_20,4.0,train/11/1188125_20.wav,1188125_20_ru,ЧУВСТВА ВСЕ УШЛИ НУ ВОТ И СЛАВНО,ru
1188125_21,5.0,train/11/1188125_21.wav,1188125_21_ru,ТУТ НЕТ ЛЮБВИ ПОЙМИ,ru
1196906_0,28.0,train/11/1196906_0.wav,1196906_0_ru,ТЫ ВЕРИШЬ ЛИШЬ В СВОЮ НЕНАВИСТЬ ВЕРИТЬ В ЖИЗНЬ ДЛЯ ТЕБЯ  ЭТО СМЕРТЬ,ru
1196906_1,8.0,train/11/1196906_1.wav,1196906_1_ru,БОЛЬ СТРАХ ЛЮБОВЬ ВМЕСТЕ ПРЕДАННОСТЬ УХОДЯТ ИЗ ТЕБЯ НО СЕЙЧАС ЧУВСТВО БЕССИЛИЯ ЗАТМИЛО ТВОЙ РАЗУМ,ru
1196906_2,9.0,train/11/1196906_2.wav,1196906_2_ru,ТОБОЙ ПРАВИТ ДЕМОН ТЕБЯ НЕ СПАСЕШЬ ВЕНЬИ И СЛАВА РАЗВЕВАЮТСЯ СРАЗУ ТАК БУДЕТ ВСЕГДА НО ТЫ НЕ УМРЕШЬ,ru
1196906_3,6.0,train/11/1196906_3.wav,1196906_3_ru,НИ ВЗДРОГ НИ ДРУГА КОГДА ВИДИШЬ В ГЛАЗА ЕЩЕ ЧЕЛОВЕКОМ ОН В ЖЕРТВУ ПОМЕШАН,ru
1196906_4,11.0,train/11/1196906_4.wav,1196906_4_ru,ВЕНЬ ТЫ НЕ БОГ ТЫ  МЕЧТА НЕ ДЛЯ ТЕБЯ ВСЕ ЗНАМЫ ВЕК ТЫ ИДЕТ ТЫ СИЛЕН,ru
1196906_5,5.0,train/11/1196906_5.wav,1196906_5_ru,ВЕНЬ НЕ ПОНЯТЬ ТВОИМ ПРАВАМ ТЫ  ПОПЛАЧ БОЛЬ ТЫ  УБИЙЦА,ru
1196906_6,12.0,train/11/1196906_6.wav,1196906_6_ru,И В МЕСТИ КАЖДОЙ УБИВ ЧЕЛОВЕКА О ЛУЧШЕМ ХОЗЯИНЕ ЗНАЕШЬ НЕ ВСЕ И ДУМАЛ ЧТО ТЫ ЕГО ЛУЧШИМ ПОМОЖЕШЬ НО ХОТЯ ТЫ ВСЕГО ЛИШЬ ИГРУШКА ЕГО,ru
1196906_7,6.0,train/11/1196906_7.wav,1196906_7_ru,НИ ВЗДРОГ НИ ДРУГА КОГДА ВИДИШЬ В ГЛАЗА ЕЩЕ ЧЕЛОВЕКОМ ОН В ЖЕРТВУ ПОМЕШАН,ru
1196906_8,6.0,train/11/1196906_8.wav,1196906_8_ru,ВЕНЬ ТЫ НЕ БОГ ТЫ  МЕЧТА,ru
1196906_10,29.0,train/11/1196906_10.wav,1196906_10_ru,И ВЗДРОГ НИ ДРУГА КОГДА ВИДИШЬ В ГЛАЗА ЕЩЕ ЧЕЛОВЕКОМ ОН В ЖЕРТВУ ПОМЕШАН,ru
1196906_11,10.0,train/11/1196906_11.wav,1196906_11_ru,ВЕНЬ ТЫ НИКТО И НИЧТО,ru
1223282_0,5.0,train/12/1223282_0.wav,1223282_0_ru,БЕЗ ТЕБЯ,ru
1223282_1,5.0,train/12/1223282_1.wav,1223282_1_ru,БЕЗ ТЕБЯ,ru
1223282_2,5.0,train/12/1223282_2.wav,1223282_2_ru,БЕЗ ТЕБЯ,ru
1223282_3,5.0,train/12/1223282_3.wav,1223282_3_ru,БЕЗ ТЕБЯ,ru
1223282_4,4.0,train/12/1223282_4.wav,1223282_4_ru,ВАШИ КОМПАНИИ И ДЕЙСТВИЯ,ru
1223282_5,4.0,train/12/1223282_5.wav,1223282_5_ru,ВАШИ ЛЮБВИ ПРОСТО ПОСЛЕДНЯЯ РЕАКЦИЯ,ru
1223282_6,4.0,train/12/1223282_6.wav,1223282_6_ru,КОСМОС АТТРАКЦИЯ,ru
1223282_7,4.0,train/12/1223282_7.wav,1223282_7_ru,МНЕ НУЖНО ИГРАТЬ В СВОИ СВОИ НАПРЯЖЕНИЯ,ru
1223282_8,4.0,train/12/1223282_8.wav,1223282_8_ru,АТТРАКЦИЯ ТРАНЗАКЦИЯ,ru
1223282_9,4.0,train/12/1223282_9.wav,1223282_9_ru,ВАШИ ЛЮБВИ ПРОСТО МОЯ СATISFACTION НИЧЕГ,ru
1231598_0,5.0,train/12/1231598_0.wav,1231598_0_ru,НАВЕРНО В ПРОШЛОЙ ЖИЗНИ ЭТОТ ДОМ БЫЛ ЛЕСОМ,ru
1231598_1,5.0,train/12/1231598_1.wav,1231598_1_ru,ЛЕС БЫЛ КАМНЕМ КАМЕНЬ БЫЛ ОГНЁМ,ru
1231598_2,6.0,train/12/1231598_2.wav,1231598_2_ru,И КАЖДЫЙ ИЗ НАС КОГДА-ТО БЫЛ МИРОМ ЧУДЕСНЫМ,ru
1231598_3,6.0,train/12/1231598_3.wav,1231598_3_ru,МИРОМ В КОТОРОМ МЫ ЖИВЁМ,ru
1231598_4,5.0,train/12/1231598_4.wav,1231598_4_ru,КОГДА-ТО СНОВА МЫ СТАЛИ ВСЕ ЭТО,ru
1231598_5,6.0,train/12/1231598_5.wav,1231598_5_ru,ГДЕ-ТО РОСТ НА ПОЛЕ КРЫЛЬЕВ И ГУБИ ИХ ВСЕХ,ru
1231598_6,5.0,train/12/1231598_6.wav,1231598_6_ru,А НАПРИМЕР ТАМ ГДЕ ТЕНЬ ШЁРСТНОЙ ДУРИ,ru
1231598_7,5.0,train/12/1231598_7.wav,1231598_7_ru,Я ПОМНЮ КАПАХ СОЛНЕЧНОЙ МЫЛИ,ru
1231598_8,5.0,train/12/1231598_8.wav,1231598_8_ru,Я ЗНАЮ ВКУС ТУМАННОЙ РОСЫ,ru
1231598_9,6.0,train/12/1231598_9.wav,1231598_9_ru,И СВЕТ ГАЛАКТИК КОТОРЫЙ ВСЕ МЫ БЫЛИ,ru
1231598_10,5.0,train/12/1231598_10.wav,1231598_10_ru,СЕРДЦЕ НЕДЕЛЬНОЙ РОСЫ,ru
1231598_11,4.0,train/12/1231598_11.wav,1231598_11_ru,И ОПЯТЬ Я ЗНАЮ ПОЧЕМУ,ru
1231598_12,4.0,train/12/1231598_12.wav,1231598_12_ru,КАК В МОЁМ ТЕЛЕ ГАЛАКТИК,ru
1231598_14,4.0,train/12/1231598_14.wav,1231598_14_ru,ОГНЯ И БАРАБАННЫХ СЛЕЗ,ru
1231598_16,4.0,train/12/1231598_16.wav,1231598_16_ru,КАК Я БЫЛ СОЛНЦЕМ И ДОЖДЁМ,ru
1231598_17,3.0,train/12/1231598_17.wav,1231598_17_ru,КАК Я ВЗРОСЛАЛ,ru
1231598_18,3.0,train/12/1231598_18.wav,1231598_18_ru,И ТАК И ТАК УМЕР ТЫ,ru
1231598_19,3.0,train/12/1231598_19.wav,1231598_19_ru,СЛОВНО Я ТЕПЕРЬ ОБНЁМ,ru
1231598_20,4.0,train/12/1231598_20.wav,1231598_20_ru,КАК БУДУ ЗНАТЬ ЭТО ВСЕГДА,ru
1231598_21,7.0,train/12/1231598_21.wav,1231598_21_ru,И БУДУ ПОМНИТЬ Я О ТОМ ЧТО МЕНЯ СЛУЖИТ,ru
1251311_0,6.0,train/12/1251311_0.wav,1251311_0_ru,СИГАРЕТА,ru
1251311_1,7.0,train/12/1251311_1.wav,1251311_1_ru,ВСЕ БОТИНКИ В РЕЗИ БАНКА ПИВА В РУКЕ В КАРМАНЕ КОЛЯК НО Я НАМОЛЕН САМОЙ,ru
1251311_2,7.0,train/12/1251311_2.wav,1251311_2_ru,ВЕТЕР КРИЧАЕТ БАТЛЫ МНЕ Я ИДУ ПРИ ПОЛНОЙ ЛУНЕ ДЕНЬ ЗА ДНЁМ ТОЛЬКО ВПЕРЁД,ru
1251311_3,7.0,train/12/1251311_3.wav,1251311_3_ru,ЗНАЮ Я МНЕ НЕ ДОИТИ Я ИДУ В НЬЮ-ЙОРК-СИТИ ТОЛЬКО ТАМ Я В РЯДУ ПО ХУЙ,ru
1251311_4,7.0,train/12/1251311_4.wav,1251311_4_ru,МОЙ КОСЯК БУДЕТ ТЯНУТЬСЯ ДОЛГО ПИВО БУДЕТ ПИТЬ С ЛИХОЕЙ,ru
1251311_5,7.0,train/12/1251311_5.wav,1251311_5_ru,МОЛОДЫЕ ТЕЛА ЖЕНСКОГО ПОЛА БУДУТ РЯДОМ СО МНОЙ,ru
1251311_6,8.0,train/12/1251311_6.wav,1251311_6_ru,Я НЕ БОЛЕЮ ЕСТЬ У МЕНЯ ЛЕКАРСТВО ОТ ВСЕГО ДЕРЬМА ЭТО МОЯ ЛЮБИМАЯ ТРАВА,ru
1251311_7,7.0,train/12/1251311_7.wav,1251311_7_ru,ВЧЕРА НА ВОСТОК СЕГОДНЯ НА ЮГ ГИТАРА ЭТО МОЙ ЛУЧШИЙ ДРУГ И ВСЁ-ТАКИ НЬЮ-ЙОРК-СИТИ ЖДЁТ,ru
1251311_8,7.0,train/12/1251311_8.wav,1251311_8_ru,МОЙ КОСЯК БУДЕТ ТЯНУТЬСЯ ДОЛГО ПИВО БУДЕТ ПИТЬ С ЛИХОЕЙ,ru
1251311_9,7.0,train/12/1251311_9.wav,1251311_9_ru,МОЛОДЫЕ ТЕЛА ЖЕНСКОГО ПОЛА БУДУТ РЯДОМ СО МНОЙ,ru
1251311_10,21.0,train/12/1251311_10.wav,1251311_10_ru,ТОЛЬКО ТАМ МЕЧТА СТАНЕТ ПРАВДОЙ ТОЛЬКО ТАМ ЖИЗНЬ УДАЛАСЬ,ru
1251311_11,13.0,train/12/1251311_11.wav,1251311_11_ru,ТОЛЬКО ТАМ СЛЫШЕН ЗВУК ГИТАРЫ ТОЛЬКО ТАМ МОЙ КОСЯК БУДЕТ ТЯНУТЬСЯ ДОЛГО,ru
1251311_12,11.0,train/12/1251311_12.wav,1251311_12_ru,В КИЕВЕ БУДЕТ ЛИ ЦЕРИХОВИ МОЛОДЫЕ ТЕЛА ЖЕНСКОГО ПОЛА БУДУТ РЯДОМ СО МНОЙ,ru
1265964_0,2.0,train/12/1265964_0.wav,1265964_0_ru,Я ХОЧУ ЧТОБЫ ТЫ БЫЛА СЧАСТЛИВОЙ,ru
1265964_1,4.0,train/12/1265964_1.wav,1265964_1_ru,Я ИЩУ ЛЮБОВЬ КОТОРАЯ МЕНЯ ДАРИТ ПОЭЗИЮ ДЛЯ МОЕЙ МУЗЫКИ,ru
1265964_2,3.0,train/12/1265964_2.wav,1265964_2_ru,Я ИЩУ ТЕБЯ В МОМЕНТЫ КОГДА Я ЧУВСТВУЮ СЕБЯ ОДИН,ru
1265964_3,3.0,train/12/1265964_3.wav,1265964_3_ru,Я ИЩУ ТЕБЯ КОГДА Я СПЛЮ И Я НАСЛАЖДАЮСЬ МОИМ ОТДЫХОМ,ru
1265964_4,3.0,train/12/1265964_4.wav,1265964_4_ru,Я ИЩУ ТЕБЯ В ВЕЧЕРАХ КОГДА Я ПИШУ ПЕСНИ,ru
1265964_5,2.0,train/12/1265964_5.wav,1265964_5_ru,Я ИЩУ В ПОЛЕ МИЛЛИОНОВ ПТИЦ,ru
1265964_6,3.0,train/12/1265964_6.wav,1265964_6_ru,Я ПЛАЧУ И МИР МЕНЯ ОБМАНЕТ,ru
1265964_7,3.0,train/12/1265964_7.wav,1265964_7_ru,Я ПЛАЧУ И ПЕСНИ И ЧТО-ТО ЧТО Я ХОЧУ ПРИДЕТ,ru
1265964_8,3.0,train/12/1265964_8.wav,1265964_8_ru,Я БУДУ СЕКРЕТНЫМ КОГДА ТЫ МЕНЯ НАЙДЕШЬ,ru
1265964_9,3.0,train/12/1265964_9.wav,1265964_9_ru,Я ИЩУ ТЕБЯ КОГДА Я СПЛЮ И Я НАСЛАЖДАЮСЬ МОИМ ОТДЫХОМ,ru
1265964_10,3.0,train/12/1265964_10.wav,1265964_10_ru,Я ИЩУ ЦВЕТЫ ГОРОДА,ru
1265964_11,4.0,train/12/1265964_11.wav,1265964_11_ru,Я ИЩУ ПРИЧИНУ ПРИЧИНУ ЧТОБЫ ДАТЬ СМЫСЛ ДУШЕ,ru
1265964_12,3.0,train/12/1265964_12.wav,1265964_12_ru,Я ИЩУ ЦВЕТЫ ГОРОДА,ru
1265964_13,4.0,train/12/1265964_13.wav,1265964_13_ru,Я ИЩУ ЛЮБОВЬ КОТОРАЯ МЕНЯ ДАРИТ ПОЭЗИЮ ДЛЯ МОЕЙ МУЗЫКИ,ru
1265964_14,3.0,train/12/1265964_14.wav,1265964_14_ru,Я ИЩУ ТЕБЯ КОГДА Я СПЛЮ И Я НАСЛАЖДАЮСЬ МОИМ ОТДЫХОМ,ru
1265964_15,3.0,train/12/1265964_15.wav,1265964_15_ru,Я ИЩУ ТЕБЯ КОГДА Я СПЛЮ И Я НАСЛАЖДАЮСЬ МОИМ ОТДЫХОМ,ru
1271443_0,14.56,train/12/1271443_0.wav,1271443_0_ru,ПОЖАЛУЙ ПО ИСТЕЧЕНИИ ПАРЫ-ТРОЙКИ ЛЕТ,ru
1271443_1,3.24,train/12/1271443_1.wav,1271443_1_ru,ВО МНЕ ПОЯВИЛСЯ СОСЕД И ЕГО ИМЯ БРЕД,ru
1271443_2,2.919999999999998,train/12/1271443_2.wav,1271443_2_ru,РЕДКОСТЬ СОГЛАСИЯ МЕЖДУ НАМИ ДВОИМИ,ru
1271443_3,2.7600000000000016,train/12/1271443_3.wav,1271443_3_ru,ВООБЩЕ КАЖДЫЙ ЧЕГО-ТО ВО ИМЯ,ru
1271443_4,2.68,train/12/1271443_4.wav,1271443_4_ru,ПОРОЙ МНЕ КАЖЕТСЯ ЧТО ОН ЗА ПАЛЕСТИНОМ,ru
1271443_5,2.719999999999999,train/12/1271443_5.wav,1271443_5_ru,МАТЕРИТ НЕЩАДНО ПИДОРАСОВ ДЕПУТАТОВ,ru
1271443_6,3.599999999999998,train/12/1271443_6.wav,1271443_6_ru,СОВЕТУЮ ПРИЧИННЫЕ МЕСТА МАНДАТАХ СВОИ ОПРЕДЕЛИТЬ,ru
1271443_7,2.0,train/12/1271443_7.wav,1271443_7_ru,ОПРЕДЕЛЕННО ОН УМЕЕТ ХАМИТЬ,ru
1271443_8,3.200000000000003,train/12/1271443_8.wav,1271443_8_ru,ПОСЛЕ ПАРЫ-ТРОЙКИ Я СТАНОВЛЮСЬ МЕНЕЕ СТОЙКИМ,ru
1271443_9,3.3999999999999986,train/12/1271443_9.wav,1271443_9_ru,ОН ЖЕ ПРИВЕТСТВУЕТ ПОПОЙКУ СТАНОВИТСЯ ХМУР,ru
1271443_10,3.6000000000000014,train/12/1271443_10.wav,1271443_10_ru,ДЛЯ ЧУЖИХ А ТУПЫХ ДУР НЕ ПЕРЕНОСИТСЯ ДУХ,ru
1271443_11,3.3599999999999994,train/12/1271443_11.wav,1271443_11_ru,ВСЛУХ ЧАСТО ПРОИЗНОСИТ ПРАВДУ ОТЧЕГО У МНОГИХ,ru
1271443_12,5.080000000000005,train/12/1271443_12.wav,1271443_12_ru,ЧАСТОЕ НЕДЕРЖАНИЕ СВОИ ПОНИМАЮТ ОТМЕЧАЯ ШУТКУ РЖАНИЕМ,ru
1280494_0,5.0,train/12/1280494_0.wav,1280494_0_ru,Я ЛЮБЛЮ ТЕБЯ,ru
1280494_1,4.0,train/12/1280494_1.wav,1280494_1_ru,БУДЬ МОЕЙ ГИДКОЙ,ru
1280494_2,4.0,train/12/1280494_2.wav,1280494_2_ru,Я БУДУ ЖИТЬ С ТОБОЙ НАВСЕГДА,ru
1280494_3,3.0,train/12/1280494_3.wav,1280494_3_ru,Я ХОЧУ ТЕБЯ УВИДЕТЬ,ru
1280494_4,3.0,train/12/1280494_4.wav,1280494_4_ru,Я ХОЧУ ТЕБЯ МИССИТЬ БЕЗ УМА,ru
1280494_5,3.0,train/12/1280494_5.wav,1280494_5_ru,Я ХОЧУ ТЕБЯ ПОЦЕЛОВАТЬ,ru
1280494_6,3.0,train/12/1280494_6.wav,1280494_6_ru,КОГДА Я ВЫГОРАЮ С ВНУТРЕННЕЙ СТОРОНЫ,ru
1280494_7,6.0,train/12/1280494_7.wav,1280494_7_ru,МОЯ ЛЮБОВЬ ЗАБУДЬ О ЗАВТРЕ,ru
1280494_8,7.0,train/12/1280494_8.wav,1280494_8_ru,СЕЙЧАС Я ХОЧУ ДЕРЖАТЬ ТЕБЯ В РУКАХ,ru
1280494_9,5.0,train/12/1280494_9.wav,1280494_9_ru,МОЯ ЛЮБОВЬ ОСТАВЬ ЭТОТ ГРУСТНЫЙ МИР,ru
1280494_10,6.0,train/12/1280494_10.wav,1280494_10_ru,Я ХОЧУ БЫТЬ С ТОБОЙ НЕ СПРАШИВАЙ ПОЧЕМУ,ru
1280494_11,3.0,train/12/1280494_11.wav,1280494_11_ru,НЕ СПРАШИВАЙ ПОЧЕМУ,ru
1280494_12,3.0,train/12/1280494_12.wav,1280494_12_ru,НЕ СПРАШИВАЙ ПОЧЕМУ,ru
