ID,duration,wav,spk_id,wrd,lang
Kinematic_-_Peyote_6,4.175747069799996,jamendolyrics/Kinematic_-_Peyote_6.wav,Kinematic_-_Peyote_6_english,NOW THE SKY IS ON FIRE AND THE DESERT IS FREEZING,en
Kinematic_-_Peyote_7,4.141175318999999,jamendolyrics/Kinematic_-_Peyote_7.wav,Kinematic_-_Peyote_7_english,WONDER HOW I'M ALIVE HEN I'M NOT EVEN BREATHING,en
Kinematic_-_Peyote_8,7.182639693800027,jamendolyrics/Kinematic_-_Peyote_8.wav,Kinematic_-_Peyote_8_english,HOW MUCH FURTHER IS IT ACHING SO EXQUISITE,en
Kinematic_-_Peyote_9,4.283161723799992,jamendolyrics/Kinematic_-_Peyote_9.wav,Kinematic_-_Peyote_9_english,I HOPE WE CAN STOP IN TIME,en
Kinematic_-_Peyote_10,4.85501745400002,jamendolyrics/Kinematic_-_Peyote_10.wav,Kinematic_-_Peyote_10_english,NOW YOU DON'T WANT TO DANCE 'CAUSE WE'RE LOOKING RIGHT THROUGH YOU,en
Kinematic_-_Peyote_11,6.467787152500009,jamendolyrics/Kinematic_-_Peyote_11.wav,Kinematic_-_Peyote_11_english,OH OH AND THE CLOTHES THAT YOU WEAR WE DON'T MEAN TO STARE,en
Kinematic_-_Peyote_12,6.486016586700004,jamendolyrics/Kinematic_-_Peyote_12.wav,Kinematic_-_Peyote_12_english,OH OH BUT THE PEOPLE YOU KNOW THEY SAY WHAT THEY WANT TO,en
Kinematic_-_Peyote_13,6.670776666999998,jamendolyrics/Kinematic_-_Peyote_13.wav,Kinematic_-_Peyote_13_english,OH OH 'CAUSE THE TRUTH OF IT IS WE DON'T REALLY CARE,en
Avercage_-_Embers_0,1.652304359699997,jamendolyrics/Avercage_-_Embers_0.wav,Avercage_-_Embers_0_english,THROUGH DAYS OF THUNDERS,en
Avercage_-_Embers_1,5.833529254699997,jamendolyrics/Avercage_-_Embers_1.wav,Avercage_-_Embers_1_english,CONTINUING STOLID SMILES TO WEAR,en
Avercage_-_Embers_2,1.8866605612999976,jamendolyrics/Avercage_-_Embers_2.wav,Avercage_-_Embers_2_english,WE'RE GOING ON,en
Avercage_-_Embers_3,3.9392497632999977,jamendolyrics/Avercage_-_Embers_3.wav,Avercage_-_Embers_3_english,WE NEARLY CARRIED IT TO THE END,en
Avercage_-_Embers_4,1.5620668178000088,jamendolyrics/Avercage_-_Embers_4.wav,Avercage_-_Embers_4_english,AND EVERY WHISPER,en
Avercage_-_Embers_5,5.855008786599996,jamendolyrics/Avercage_-_Embers_5.wav,Avercage_-_Embers_5_english,AND EVERY BEAT OF WINDY HEART,en
Avercage_-_Embers_6,2.0903993324999988,jamendolyrics/Avercage_-_Embers_6.wav,Avercage_-_Embers_6_english,WE'RE HOLDING ON,en
Avercage_-_Embers_7,6.571084167500004,jamendolyrics/Avercage_-_Embers_7.wav,Avercage_-_Embers_7_english,FOR THE MOMENT WHEN WE UNITE,en
Avercage_-_Embers_8,1.546710563699989,jamendolyrics/Avercage_-_Embers_8.wav,Avercage_-_Embers_8_english,NO FACE,en
Avercage_-_Embers_9,3.440781024900005,jamendolyrics/Avercage_-_Embers_9.wav,Avercage_-_Embers_9_english,IS SEEN AT DUSK OF A RAINING DAY,en
Avercage_-_Embers_10,1.6111821759999998,jamendolyrics/Avercage_-_Embers_10.wav,Avercage_-_Embers_10_english,NO NAME,en
Avercage_-_Embers_11,3.837300610699998,jamendolyrics/Avercage_-_Embers_11.wav,Avercage_-_Embers_11_english,IS SPOKEN IN A LOUD VOICE,en
Avercage_-_Embers_12,1.8791995798000016,jamendolyrics/Avercage_-_Embers_12.wav,Avercage_-_Embers_12_english,STILL STILL,en
Avercage_-_Embers_13,2.7465133813999927,jamendolyrics/Avercage_-_Embers_13.wav,Avercage_-_Embers_13_english,ONE DAY IT ALL,en
Avercage_-_Embers_14,4.409317461900002,jamendolyrics/Avercage_-_Embers_14.wav,Avercage_-_Embers_14_english,WILL GONE FOREVER WILL GONE FOREVER,en
Avercage_-_Embers_15,2.6943376129,jamendolyrics/Avercage_-_Embers_15.wav,Avercage_-_Embers_15_english,DON'T CLOSE YOUR EYES,en
Avercage_-_Embers_16,7.344422083299989,jamendolyrics/Avercage_-_Embers_16.wav,Avercage_-_Embers_16_english,YOU'LL GONE FOREVER YOU'LL GONE FOREVER,en
Avercage_-_Embers_17,1.76109496010001,jamendolyrics/Avercage_-_Embers_17.wav,Avercage_-_Embers_17_english,JUST REACH THE BORDER,en
Avercage_-_Embers_18,5.899941395499994,jamendolyrics/Avercage_-_Embers_18.wav,Avercage_-_Embers_18_english,TO THROW YOUR PAST AND GO AHEAD,en
Avercage_-_Embers_19,2.0031877208,jamendolyrics/Avercage_-_Embers_19.wav,Avercage_-_Embers_19_english,HEY LIGHT YOUR HEART,en
Avercage_-_Embers_20,5.165471040400007,jamendolyrics/Avercage_-_Embers_20.wav,Avercage_-_Embers_20_english,AS WE'RE LED BY A WINDING THREAD,en
Avercage_-_Embers_21,1.6400599043000028,jamendolyrics/Avercage_-_Embers_21.wav,Avercage_-_Embers_21_english,NO FACE,en
Avercage_-_Embers_22,3.3983808451000077,jamendolyrics/Avercage_-_Embers_22.wav,Avercage_-_Embers_22_english,IS SEEN AT DUSK OF A RAINING DAY,en
Avercage_-_Embers_23,1.996489373700001,jamendolyrics/Avercage_-_Embers_23.wav,Avercage_-_Embers_23_english,NO NAME,en
Avercage_-_Embers_24,3.840461658700008,jamendolyrics/Avercage_-_Embers_24.wav,Avercage_-_Embers_24_english,IS SPOKEN WITH THE LOUD VOICE,en
Avercage_-_Embers_25,1.7711852771000025,jamendolyrics/Avercage_-_Embers_25.wav,Avercage_-_Embers_25_english,STILL STILL,en
Avercage_-_Embers_26,2.653666459899995,jamendolyrics/Avercage_-_Embers_26.wav,Avercage_-_Embers_26_english,ONE DAY IT ALL,en
Avercage_-_Embers_27,4.441836431999974,jamendolyrics/Avercage_-_Embers_27.wav,Avercage_-_Embers_27_english,WILL GONE FOREVER WILL GONE FOREVER,en
Avercage_-_Embers_28,2.769963644800015,jamendolyrics/Avercage_-_Embers_28.wav,Avercage_-_Embers_28_english,DON'T CLOSE YOUR EYES,en
Avercage_-_Embers_29,7.835634662100006,jamendolyrics/Avercage_-_Embers_29.wav,Avercage_-_Embers_29_english,YOU'LL GONE FOREVER YOU'LL GONE FOREVER,en
Avercage_-_Embers_30,10.050345756500008,jamendolyrics/Avercage_-_Embers_30.wav,Avercage_-_Embers_30_english,AND WE ARE ONE SO I PROMISE,en
Avercage_-_Embers_31,3.636108348600004,jamendolyrics/Avercage_-_Embers_31.wav,Avercage_-_Embers_31_english,ONE DAY IT ALL,en
Avercage_-_Embers_32,5.9892187805000106,jamendolyrics/Avercage_-_Embers_32.wav,Avercage_-_Embers_32_english,WILL GONE FOREVER WILL GONE FOREVER,en
Avercage_-_Embers_33,3.4618461752000087,jamendolyrics/Avercage_-_Embers_33.wav,Avercage_-_Embers_33_english,DON'T CLOSE YOUR EYES,en
Avercage_-_Embers_34,5.6773251021000135,jamendolyrics/Avercage_-_Embers_34.wav,Avercage_-_Embers_34_english,YOU'LL GONE FOREVER YOU'LL GONE FOREVER,en
Avercage_-_Embers_35,3.9935202747000176,jamendolyrics/Avercage_-_Embers_35.wav,Avercage_-_Embers_35_english,THERE'S NO MORE PAIN,en
Avercage_-_Embers_36,2.2189452936999885,jamendolyrics/Avercage_-_Embers_36.wav,Avercage_-_Embers_36_english,WHICH LASTS FOREVER,en
Avercage_-_Embers_37,3.544194309699975,jamendolyrics/Avercage_-_Embers_37.wav,Avercage_-_Embers_37_english,AND NEVER SEVERS,en
Avercage_-_Embers_38,3.861212671900006,jamendolyrics/Avercage_-_Embers_38.wav,Avercage_-_Embers_38_english,ONCE IN THE END,en
Avercage_-_Embers_39,2.4062273709000124,jamendolyrics/Avercage_-_Embers_39.wav,Avercage_-_Embers_39_english,THE FLAME WAS RENDERED,en
Avercage_-_Embers_40,2.6093342757000078,jamendolyrics/Avercage_-_Embers_40.wav,Avercage_-_Embers_40_english,BUT LIVING EMBERS,en
Avercage_-_Embers_41,1.6617546620999804,jamendolyrics/Avercage_-_Embers_41.wav,Avercage_-_Embers_41_english,WILL BURN,en
Color_Out_-_Falling_Star_0,4.055547406800001,jamendolyrics/Color_Out_-_Falling_Star_0.wav,Color_Out_-_Falling_Star_0_english,SOMEDAY YOU'LL COME BACK HERE,en
Color_Out_-_Falling_Star_1,3.190070328800001,jamendolyrics/Color_Out_-_Falling_Star_1.wav,Color_Out_-_Falling_Star_1_english,AND YOU'LL OPEN UP YOUR ARMS,en
Color_Out_-_Falling_Star_2,5.572873046100007,jamendolyrics/Color_Out_-_Falling_Star_2.wav,Color_Out_-_Falling_Star_2_english,YOU'LL LAUGH AND SAY I KNEW IT WOULDN'T TAKE YOU LONG,en
Color_Out_-_Falling_Star_3,2.5280326665000032,jamendolyrics/Color_Out_-_Falling_Star_3.wav,Color_Out_-_Falling_Star_3_english,TO REALIZE I WAS GONE,en
Color_Out_-_Falling_Star_4,3.752130627299998,jamendolyrics/Color_Out_-_Falling_Star_4.wav,Color_Out_-_Falling_Star_4_english,IT'S ONLY BEEN THREE YEARS,en
Color_Out_-_Falling_Star_5,2.709106734899997,jamendolyrics/Color_Out_-_Falling_Star_5.wav,Color_Out_-_Falling_Star_5_english,BUT FOR ME IT'S BEEN SO LONG,en
Color_Out_-_Falling_Star_6,3.635021109100009,jamendolyrics/Color_Out_-_Falling_Star_6.wav,Color_Out_-_Falling_Star_6_english,I REMEMBER IT LIKE YESTERDAY,en
Color_Out_-_Falling_Star_7,1.678324509600003,jamendolyrics/Color_Out_-_Falling_Star_7.wav,Color_Out_-_Falling_Star_7_english,OH YOU COULD SAY,en
Color_Out_-_Falling_Star_8,2.643826414000017,jamendolyrics/Color_Out_-_Falling_Star_8.wav,Color_Out_-_Falling_Star_8_english,I'VE BEEN HOLDING ON,en
Color_Out_-_Falling_Star_9,4.165740855500012,jamendolyrics/Color_Out_-_Falling_Star_9.wav,Color_Out_-_Falling_Star_9_english,I'VE WAITED ALL OF MY LIFE,en
Color_Out_-_Falling_Star_10,2.512398346200001,jamendolyrics/Color_Out_-_Falling_Star_10.wav,Color_Out_-_Falling_Star_10_english,FOR YOU TO MAKE IT RIGHT,en
Color_Out_-_Falling_Star_11,3.6710020490999966,jamendolyrics/Color_Out_-_Falling_Star_11.wav,Color_Out_-_Falling_Star_11_english,BUT THE TIME HAS COME AND GONE,en
Color_Out_-_Falling_Star_12,4.266845435200011,jamendolyrics/Color_Out_-_Falling_Star_12.wav,Color_Out_-_Falling_Star_12_english,IT'S FADED AND LOST ALL IT'S LIGHT,en
Color_Out_-_Falling_Star_13,2.886790724500002,jamendolyrics/Color_Out_-_Falling_Star_13.wav,Color_Out_-_Falling_Star_13_english,A STAR THAT SHINED SO BRIGHT,en
Color_Out_-_Falling_Star_14,2.6358434096,jamendolyrics/Color_Out_-_Falling_Star_14.wav,Color_Out_-_Falling_Star_14_english,FALLS FROM THE SKY,en
Color_Out_-_Falling_Star_15,3.782415972199999,jamendolyrics/Color_Out_-_Falling_Star_15.wav,Color_Out_-_Falling_Star_15_english,DON'T MAKE A WISH THAT WON'T COME TRUE,en
Color_Out_-_Falling_Star_16,2.722646066999985,jamendolyrics/Color_Out_-_Falling_Star_16.wav,Color_Out_-_Falling_Star_16_english,I LEARNED THAT FROM YOU,en
Color_Out_-_Falling_Star_17,2.809661309899994,jamendolyrics/Color_Out_-_Falling_Star_17.wav,Color_Out_-_Falling_Star_17_english,SUCH A LONG TIME AGO,en
Color_Out_-_Falling_Star_18,4.243302524300006,jamendolyrics/Color_Out_-_Falling_Star_18.wav,Color_Out_-_Falling_Star_18_english,WHEN YOU LEFT YOU SAID YOU HAD TO FIND,en
Color_Out_-_Falling_Star_19,2.706030323899995,jamendolyrics/Color_Out_-_Falling_Star_19.wav,Color_Out_-_Falling_Star_19_english,A BETTER WAY OF LIFE,en
Color_Out_-_Falling_Star_20,2.7613006597999856,jamendolyrics/Color_Out_-_Falling_Star_20.wav,Color_Out_-_Falling_Star_20_english,THIS ONE JUST WOULDN'T DO,en
Color_Out_-_Falling_Star_21,4.328415094700006,jamendolyrics/Color_Out_-_Falling_Star_21.wav,Color_Out_-_Falling_Star_21_english,I'VE WAITED ALL OF MY LIFE,en
Color_Out_-_Falling_Star_22,2.424409185800002,jamendolyrics/Color_Out_-_Falling_Star_22.wav,Color_Out_-_Falling_Star_22_english,FOR YOU TO TAKE YOUR TIME,en
Color_Out_-_Falling_Star_23,3.8238395212,jamendolyrics/Color_Out_-_Falling_Star_23.wav,Color_Out_-_Falling_Star_23_english,TO FIND YOUR PLACE,en
Color_Out_-_Falling_Star_24,3.163080551699992,jamendolyrics/Color_Out_-_Falling_Star_24.wav,Color_Out_-_Falling_Star_24_english,BUT I LEARNED THAT THIS WORLD STILL TURNS WITHOUT YOU,en
Color_Out_-_Falling_Star_25,3.0346573095000053,jamendolyrics/Color_Out_-_Falling_Star_25.wav,Color_Out_-_Falling_Star_25_english,AND YOU WERE JUST A PHASE AND I LEARNED WITHOUT YOU,en
Color_Out_-_Falling_Star_26,3.818675831200025,jamendolyrics/Color_Out_-_Falling_Star_26.wav,Color_Out_-_Falling_Star_26_english,HERE I WAS HAPPIER ALONE,en
Color_Out_-_Falling_Star_27,3.143857694199994,jamendolyrics/Color_Out_-_Falling_Star_27.wav,Color_Out_-_Falling_Star_27_english,THEN I EVER WOULD'VE KNOWN,en
Color_Out_-_Falling_Star_28,3.3038784206000003,jamendolyrics/Color_Out_-_Falling_Star_28.wav,Color_Out_-_Falling_Star_28_english,I'VE WAITED I'VE WAITED,en
Color_Out_-_Falling_Star_29,5.790907572900011,jamendolyrics/Color_Out_-_Falling_Star_29.wav,Color_Out_-_Falling_Star_29_english,I'VE WAITED I'VE WAITED I'VE WAITED,en
Color_Out_-_Falling_Star_30,4.040220070999993,jamendolyrics/Color_Out_-_Falling_Star_30.wav,Color_Out_-_Falling_Star_30_english,I'VE WAITED ALL OF MY MY LIFE,en
Color_Out_-_Falling_Star_31,2.3361610360000213,jamendolyrics/Color_Out_-_Falling_Star_31.wav,Color_Out_-_Falling_Star_31_english,FOR YOU TO TAKE YOUR TIME,en
Color_Out_-_Falling_Star_32,2.8266943158999998,jamendolyrics/Color_Out_-_Falling_Star_32.wav,Color_Out_-_Falling_Star_32_english,BUT THE TIME HAS COME AND GONE,en
Color_Out_-_Falling_Star_33,4.251742078400014,jamendolyrics/Color_Out_-_Falling_Star_33.wav,Color_Out_-_Falling_Star_33_english,IT'S FADED AND LOST ALL IT'S LIGHT,en
Color_Out_-_Falling_Star_34,2.8895663688000184,jamendolyrics/Color_Out_-_Falling_Star_34.wav,Color_Out_-_Falling_Star_34_english,A STAR THAT SHINED SO BRIGHT,en
Color_Out_-_Falling_Star_35,2.3756355095000004,jamendolyrics/Color_Out_-_Falling_Star_35.wav,Color_Out_-_Falling_Star_35_english,FALLS FROM THE SKY,en
Color_Out_-_Falling_Star_36,4.218622361800016,jamendolyrics/Color_Out_-_Falling_Star_36.wav,Color_Out_-_Falling_Star_36_english,ON THIS COLD DECEMBER NIGHT,en
The.madpix.project_-_One_Way_Street_0,2.946616496800001,jamendolyrics/The.madpix.project_-_One_Way_Street_0.wav,The.madpix.project_-_One_Way_Street_0_english,TEARS ARE LIKE DIAMONDS IN MY EYES,en
The.madpix.project_-_One_Way_Street_1,3.1143375284999983,jamendolyrics/The.madpix.project_-_One_Way_Street_1.wav,The.madpix.project_-_One_Way_Street_1_english,BLIND ME SO NOW YOU'RE OUT OF SIGHT,en
The.madpix.project_-_One_Way_Street_2,4.995633417400004,jamendolyrics/The.madpix.project_-_One_Way_Street_2.wav,The.madpix.project_-_One_Way_Street_2_english,IT'S ENOUGH IT'S TOO LATE TO BREAK THIS SILENCE,en
The.madpix.project_-_One_Way_Street_3,3.0962264053999995,jamendolyrics/The.madpix.project_-_One_Way_Street_3.wav,The.madpix.project_-_One_Way_Street_3_english,IN A ROSE COLOURED VIEW OF US,en
The.madpix.project_-_One_Way_Street_4,3.066272656799999,jamendolyrics/The.madpix.project_-_One_Way_Street_4.wav,The.madpix.project_-_One_Way_Street_4_english,EITHER CAUSE COULD I REALIZE,en
The.madpix.project_-_One_Way_Street_5,3.127330646099999,jamendolyrics/The.madpix.project_-_One_Way_Street_5.wav,The.madpix.project_-_One_Way_Street_5_english,ALL YOUR LIES WOULD BE BLADES TO KNIFES,en
The.madpix.project_-_One_Way_Street_6,1.6515224388000007,jamendolyrics/The.madpix.project_-_One_Way_Street_6.wav,The.madpix.project_-_One_Way_Street_6_english,TO STAB ME INSIDE,en
The.madpix.project_-_One_Way_Street_7,3.282923939200004,jamendolyrics/The.madpix.project_-_One_Way_Street_7.wav,The.madpix.project_-_One_Way_Street_7_english,WHO WILL SAVE YOU FROM THIS DARK,en
The.madpix.project_-_One_Way_Street_8,3.07255524,jamendolyrics/The.madpix.project_-_One_Way_Street_8.wav,The.madpix.project_-_One_Way_Street_8_english,WHO WILL FIX YOUR SELFISH HEART,en
The.madpix.project_-_One_Way_Street_9,3.116937002500002,jamendolyrics/The.madpix.project_-_One_Way_Street_9.wav,The.madpix.project_-_One_Way_Street_9_english,A ONE WAY STREET THAT'S HOW YOU LIVE,en
The.madpix.project_-_One_Way_Street_10,3.544428112600002,jamendolyrics/The.madpix.project_-_One_Way_Street_10.wav,The.madpix.project_-_One_Way_Street_10_english,WHY DO YOU ALWAYS TAKE AND NEVER GIVE,en
The.madpix.project_-_One_Way_Street_11,3.006283991800004,jamendolyrics/The.madpix.project_-_One_Way_Street_11.wav,The.madpix.project_-_One_Way_Street_11_english,WIDE AWAKE YEAH I'VE CROSSED THE LINE,en
The.madpix.project_-_One_Way_Street_12,1.0163886133999966,jamendolyrics/The.madpix.project_-_One_Way_Street_12.wav,The.madpix.project_-_One_Way_Street_12_english,I'M COMING HOME,en
The.madpix.project_-_One_Way_Street_13,2.350966569699977,jamendolyrics/The.madpix.project_-_One_Way_Street_13.wav,The.madpix.project_-_One_Way_Street_13_english,I'M RUNNING BACK TO REAL LIFE,en
The.madpix.project_-_One_Way_Street_14,0.9003167835999903,jamendolyrics/The.madpix.project_-_One_Way_Street_14.wav,The.madpix.project_-_One_Way_Street_14_english,THROUGH THE START,en
The.madpix.project_-_One_Way_Street_15,3.754006408500004,jamendolyrics/The.madpix.project_-_One_Way_Street_15.wav,The.madpix.project_-_One_Way_Street_15_english,WHERE I COULD BREATHIN' FREELY BABY,en
The.madpix.project_-_One_Way_Street_16,1.9870754473000147,jamendolyrics/The.madpix.project_-_One_Way_Street_16.wav,The.madpix.project_-_One_Way_Street_16_english,CAN'T YOU SEE WE RAN OFF TIME,en
The.madpix.project_-_One_Way_Street_17,3.973812658,jamendolyrics/The.madpix.project_-_One_Way_Street_17.wav,The.madpix.project_-_One_Way_Street_17_english,CHASING HAPPINESS WHILE YOU GET WHAT YOU NEED,en
The.madpix.project_-_One_Way_Street_18,3.495734346100008,jamendolyrics/The.madpix.project_-_One_Way_Street_18.wav,The.madpix.project_-_One_Way_Street_18_english,THERE'S NOTHING LEFT OF US BUT BLEEDING BLADES AND KNIFES,en
The.madpix.project_-_One_Way_Street_19,2.7176104253999966,jamendolyrics/The.madpix.project_-_One_Way_Street_19.wav,The.madpix.project_-_One_Way_Street_19_english,TONIGHT YOU'LL KNOW HOW IT FEELS,en
The.madpix.project_-_One_Way_Street_20,3.2926437299999947,jamendolyrics/The.madpix.project_-_One_Way_Street_20.wav,The.madpix.project_-_One_Way_Street_20_english,A ONE WAY STREET THAT'S HOW YOU LIVE,en
The.madpix.project_-_One_Way_Street_21,3.3139194651999877,jamendolyrics/The.madpix.project_-_One_Way_Street_21.wav,The.madpix.project_-_One_Way_Street_21_english,WHY DO YOU ALWAYS TAKE AND NEVER GIVE,en
The.madpix.project_-_One_Way_Street_22,3.2199916110999998,jamendolyrics/The.madpix.project_-_One_Way_Street_22.wav,The.madpix.project_-_One_Way_Street_22_english,I'LL WALK AWAY TO HELP YOU SEE,en
The.madpix.project_-_One_Way_Street_23,3.288016116400001,jamendolyrics/The.madpix.project_-_One_Way_Street_23.wav,The.madpix.project_-_One_Way_Street_23_english,OUR LOVE IS ROLLING DOWN SO EASILY,en
The.madpix.project_-_One_Way_Street_24,1.991718489599989,jamendolyrics/The.madpix.project_-_One_Way_Street_24.wav,The.madpix.project_-_One_Way_Street_24_english,A ONE WAY STREET,en
The.madpix.project_-_One_Way_Street_25,1.851736337200009,jamendolyrics/The.madpix.project_-_One_Way_Street_25.wav,The.madpix.project_-_One_Way_Street_25_english,A ONE WAY STREET,en
The.madpix.project_-_One_Way_Street_26,2.033102036499997,jamendolyrics/The.madpix.project_-_One_Way_Street_26.wav,The.madpix.project_-_One_Way_Street_26_english,YOU NEVER GIVE,en
The.madpix.project_-_One_Way_Street_27,2.028778297799988,jamendolyrics/The.madpix.project_-_One_Way_Street_27.wav,The.madpix.project_-_One_Way_Street_27_english,I'LL WALK AWAY,en
The.madpix.project_-_One_Way_Street_28,2.1401207306999765,jamendolyrics/The.madpix.project_-_One_Way_Street_28.wav,The.madpix.project_-_One_Way_Street_28_english,SO EASILY,en
The.madpix.project_-_One_Way_Street_29,2.648727098600005,jamendolyrics/The.madpix.project_-_One_Way_Street_29.wav,The.madpix.project_-_One_Way_Street_29_english,A ONE WAY STREET,en
Wordsmith_-_The_Statement_0,5.626886910999998,jamendolyrics/Wordsmith_-_The_Statement_0.wav,Wordsmith_-_The_Statement_0_english,LIVE IN A TIME OF STRAIGHT SIN WE GOT BLACK SHEEP THAT DON'T FIT IN I'M LIKE HUHHH TERRORISTS WHO WANNA CUT LIMBS DON'T,en
Wordsmith_-_The_Statement_1,6.921077647800004,jamendolyrics/Wordsmith_-_The_Statement_1.wav,Wordsmith_-_The_Statement_1_english,ZOOM IN TO MY TRUE LENS THESE LOOSE ENDS ARE TOO GRIM TO JUST COMPREHEND I'M LIKE HUHHH OH LORD IT'S GETTING WORSE COPS OUT,en
Wordsmith_-_The_Statement_2,5.714108447699999,jamendolyrics/Wordsmith_-_The_Statement_2.wav,Wordsmith_-_The_Statement_2_english,ON THAT GANG TURF RICH FOLKS DON'T SHARE FIRST GOT PLANNED PARENTS DON'T NEED BIRTH GOT PRAYERS OUT AND DON'T SEE CHURCH,en
Wordsmith_-_The_Statement_3,4.169475811200009,jamendolyrics/Wordsmith_-_The_Statement_3.wav,Wordsmith_-_The_Statement_3_english,HANDS UP AND THEY SHOOT FIRST ANOTHER YOUNG LIFE IN THAT BLACK HURST I'M TOO HURT I'M LIKE HUHHH,en
Wordsmith_-_The_Statement_4,6.377355455600011,jamendolyrics/Wordsmith_-_The_Statement_4.wav,Wordsmith_-_The_Statement_4_english,YA'LL BETTER COME MY WAY YA'LL BETTER COME WAY OKAY AND SAY YA'LL BETTER COME MY WAY I'M GONNA MAKE A STATEMENT DAY BY DAY,en
Wordsmith_-_The_Statement_5,6.408517942799989,jamendolyrics/Wordsmith_-_The_Statement_5.wav,Wordsmith_-_The_Statement_5_english,YA'LL BETTER COME MY WAY YA'LL BETTER COME WAY OKAY AND SAY YA'LL BETTER COME MY WAY I'M GONNA MAKE A STATEMENT DAY BY DAY,en
Wordsmith_-_The_Statement_6,3.1923238369999964,jamendolyrics/Wordsmith_-_The_Statement_6.wav,Wordsmith_-_The_Statement_6_english,PEACE SIGNS PEACE SIGNS UP PUT EM IN THE AIR AND GO RISE UP YEAH,en
Wordsmith_-_The_Statement_7,3.197983949700003,jamendolyrics/Wordsmith_-_The_Statement_7.wav,Wordsmith_-_The_Statement_7_english,PEACE SIGNS PEACE SIGNS UP PUT EM IN THE AIR AND GO RISE UP YEAH,en
Wordsmith_-_The_Statement_8,3.220978961099995,jamendolyrics/Wordsmith_-_The_Statement_8.wav,Wordsmith_-_The_Statement_8_english,PEACE SIGNS PEACE SIGNS UP PUT EM IN THE AIR AND GO RISE UP YEAH,en
Wordsmith_-_The_Statement_9,3.754505201199997,jamendolyrics/Wordsmith_-_The_Statement_9.wav,Wordsmith_-_The_Statement_9_english,PEACE SIGNS PEACE SIGNS UP PUT EM IN THE AIR AND GO RISE UP YEAH,en
Wordsmith_-_The_Statement_10,5.962786704600006,jamendolyrics/Wordsmith_-_The_Statement_10.wav,Wordsmith_-_The_Statement_10_english,LIVE IN A TIME IN TRUE GREED WE GOT KIDS HERE WHO CAN'T WRITE AND READ I'M LIKE HUHHH DISGUST FOR THAT MISTRUST SAY ONE,en
Wordsmith_-_The_Statement_11,6.385944729299993,jamendolyrics/Wordsmith_-_The_Statement_11.wav,Wordsmith_-_The_Statement_11_english,WORD AND YOUR HANDCUFFED DON'T CALL BLUFF AND YOU'LL GET STRUCK AND YOU'RE IN COURT LIKE HUHHH LIVE LIFE WITH NO LIMITS MY,en
Wordsmith_-_The_Statement_12,7.266890352200008,jamendolyrics/Wordsmith_-_The_Statement_12.wav,Wordsmith_-_The_Statement_12_english,WAY NO GIMMICKS PRO LEAGUE NO SCRIMMAGE CRUNCH TIME AND I FINISH I'M THAT SUPERSTAR NO BLEMISH I JUST OWN THIS NO TENANT,en
Wordsmith_-_The_Statement_13,3.0256488996,jamendolyrics/Wordsmith_-_The_Statement_13.wav,Wordsmith_-_The_Statement_13_english,YOU THAT BACKGROUND NO SENTENCE I'M THE STATEMENT GOOD RIDDANCE,en
Wordsmith_-_The_Statement_14,6.265558686599974,jamendolyrics/Wordsmith_-_The_Statement_14.wav,Wordsmith_-_The_Statement_14_english,YA'LL BETTER COME MY WAY YA'LL BETTER COME WAY OKAY AND SAY YA'LL BETTER COME MY WAY I'M GONNA MAKE A STATEMENT DAY BY DAY,en
Wordsmith_-_The_Statement_15,6.4023167321000045,jamendolyrics/Wordsmith_-_The_Statement_15.wav,Wordsmith_-_The_Statement_15_english,YA'LL BETTER COME MY WAY YA'LL BETTER COME WAY OKAY AND SAY YA'LL BETTER COME MY WAY I'M GONNA MAKE A STATEMENT DAY BY DAY,en
Wordsmith_-_The_Statement_16,3.1803267036000022,jamendolyrics/Wordsmith_-_The_Statement_16.wav,Wordsmith_-_The_Statement_16_english,PEACE SIGNS PEACE SIGNS UP PUT EM IN THE AIR AND GO RISE UP YEAH,en
Wordsmith_-_The_Statement_17,3.1859570438999896,jamendolyrics/Wordsmith_-_The_Statement_17.wav,Wordsmith_-_The_Statement_17_english,PEACE SIGNS PEACE SIGNS UP PUT EM IN THE AIR AND GO RISE UP YEAH,en
Wordsmith_-_The_Statement_18,3.228367472100018,jamendolyrics/Wordsmith_-_The_Statement_18.wav,Wordsmith_-_The_Statement_18_english,PEACE SIGNS PEACE SIGNS UP PUT EM IN THE AIR AND GO RISE UP YEAH,en
Wordsmith_-_The_Statement_19,3.722656485199991,jamendolyrics/Wordsmith_-_The_Statement_19.wav,Wordsmith_-_The_Statement_19_english,PEACE SIGNS PEACE SIGNS UP PUT EM IN THE AIR AND GO RISE UP YEAH,en
Wordsmith_-_The_Statement_20,2.9003758148000003,jamendolyrics/Wordsmith_-_The_Statement_20.wav,Wordsmith_-_The_Statement_20_english,STAND UP RISE UP PEACE SIGNS UP NOW WHUTSUP,en
Wordsmith_-_The_Statement_21,3.13013562270001,jamendolyrics/Wordsmith_-_The_Statement_21.wav,Wordsmith_-_The_Statement_21_english,STAND UP RISE UP PEACE SIGNS UP NOW WHUTSUP,en
Wordsmith_-_The_Statement_22,3.002504128199988,jamendolyrics/Wordsmith_-_The_Statement_22.wav,Wordsmith_-_The_Statement_22_english,STAND UP RISE UP PEACE SIGNS UP NOW WHUTSUP,en
